awb_number,batch_id,courier_,merchant_id,city,tier,discrepancy_type,expected_value,actual_value,variance_rs,severity,detected_at
AWB105281,BATCH-D,Kwikship,M-005,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,102.0,0.0,LOW,2026-09-14 22:11:32.038362
AWB105287,BATCH-A,Shiprocket,M-008,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,249.0,249.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105289,BATCH-B,Delhivery,M-003,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,121.0,121.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105290,BATCH-B,Delhivery,M-017,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,234.0,234.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105292,BATCH-B,DTDC,M-017,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105301,BATCH-B,Bluedart,M-018,Jaipur,Tier-3,WEIGHT_DISPUTE,1.52,1.95,25.0,LOW,2026-09-14 22:11:31.453814
AWB105304,BATCH-C,Kwikship,M-018,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,140.3,0.0,LOW,2026-09-14 22:11:32.038362
AWB105318,BATCH-A,Delhivery,M-009,Indore,Tier-2,COD_SHORT_REMITTANCE,5236.0,4986.0,250.0,MEDIUM,2026-09-14 22:10:12.726074
AWB105318,BATCH-A,Delhivery,M-009,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,217.0,217.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105321,BATCH-C,Bluedart,M-014,Jaipur,Tier-3,WEIGHT_DISPUTE,3.21,4.09,53.0,LOW,2026-09-14 22:11:31.453814
AWB105327,BATCH-D,Bluedart,M-002,Jaipur,Tier-3,WEIGHT_DISPUTE,6.96,8.38,85.0,LOW,2026-09-14 22:11:31.453814
AWB105328,BATCH-B,DTDC,M-018,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105330,BATCH-C,Bluedart,M-020,Jaipur,Tier-3,WEIGHT_DISPUTE,1.49,1.96,28.0,LOW,2026-09-14 22:11:31.453814
AWB105334,BATCH-D,DTDC,M-020,Delhi,Tier-1,DUPLICATE_SETTLEMENT,1.0,2.0,1433.0,HIGH,2026-09-14 22:11:31.913657
AWB105334,BATCH-DUP,DTDC,M-020,Delhi,Tier-1,DUPLICATE_SETTLEMENT,1.0,2.0,1433.0,HIGH,2026-09-14 22:11:31.913657
AWB105335,BATCH-B,Bluedart,M-010,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,234.0,234.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105340,BATCH-C,DTDC,M-011,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105341,BATCH-C,DTDC,M-018,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105348,BATCH-C,DTDC,M-017,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105354,BATCH-D,Delhivery,M-001,Pune,Tier-2,COD_SHORT_REMITTANCE,5374.0,5039.0,335.0,MEDIUM,2026-09-14 22:10:12.726074
AWB105355,BATCH-C,DTDC,M-009,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB105356,BATCH-D,DTDC,M-008,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,203.0,203.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105358,BATCH-D,Bluedart,M-013,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,131.0,131.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105362,BATCH-B,Bluedart,M-018,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,180.0,180.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105364,BATCH-D,Delhivery,M-015,Pune,Tier-2,COD_SHORT_REMITTANCE,4969.0,4609.0,360.0,MEDIUM,2026-09-14 22:10:12.726074
AWB105364,BATCH-D,Delhivery,M-015,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,119.0,119.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105366,BATCH-B,Bluedart,M-014,Jaipur,Tier-3,WEIGHT_DISPUTE,1.97,2.5,32.0,LOW,2026-09-14 22:11:31.453814
AWB105367,BATCH-B,Bluedart,M-004,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,188.0,188.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105369,BATCH-D,Bluedart,M-014,Lucknow,Tier-3,WEIGHT_DISPUTE,7.2,9.27,124.0,MEDIUM,2026-09-14 22:11:31.453814
AWB105371,BATCH-B,DTDC,M-008,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105374,BATCH-D,Bluedart,M-005,Jaipur,Tier-3,WEIGHT_DISPUTE,7.11,8.84,103.0,MEDIUM,2026-09-14 22:11:31.453814
AWB105378,BATCH-C,DTDC,M-020,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105381,BATCH-B,Kwikship,M-015,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,236.0,236.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105385,BATCH-C,DTDC,M-005,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105390,BATCH-B,Delhivery,M-014,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,214.0,214.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105399,BATCH-B,Shiprocket,M-009,Delhi,Tier-1,OVERDUE_REMITTANCE,14.0,18.0,3655.0,MEDIUM,2026-09-14 22:11:31.791087
AWB105408,BATCH-A,Kwikship,M-005,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,170.0,170.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105414,BATCH-D,DTDC,M-007,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB105415,BATCH-D,DTDC,M-014,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,102.0,102.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105417,BATCH-A,DTDC,M-012,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,124.0,124.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105424,BATCH-A,Shiprocket,M-005,Indore,Tier-2,OVERDUE_REMITTANCE,14.0,23.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB105425,BATCH-C,DTDC,M-011,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,145.0,145.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105426,BATCH-A,DTDC,M-016,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105430,BATCH-D,DTDC,M-007,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB105432,BATCH-C,Delhivery,M-019,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,134.0,134.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105434,BATCH-C,DTDC,M-004,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,234.0,234.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105439,BATCH-A,DTDC,M-006,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105447,BATCH-B,Bluedart,M-001,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,152.0,152.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105450,BATCH-C,DTDC,M-011,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105456,BATCH-D,Bluedart,M-014,Lucknow,Tier-3,WEIGHT_DISPUTE,2.93,3.68,45.0,LOW,2026-09-14 22:11:31.453814
AWB105465,BATCH-A,Bluedart,M-020,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,241.0,241.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105466,BATCH-B,Delhivery,M-016,Lucknow,Tier-3,COD_SHORT_REMITTANCE,4156.0,3902.0,254.0,MEDIUM,2026-09-14 22:10:12.726074
AWB105472,BATCH-A,DTDC,M-003,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105475,BATCH-A,Delhivery,M-004,Lucknow,Tier-3,COD_SHORT_REMITTANCE,5287.0,4874.0,413.0,MEDIUM,2026-09-14 22:10:12.726074
AWB105476,BATCH-A,Bluedart,M-006,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,217.0,217.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105477,BATCH-C,Shiprocket,M-005,Jaipur,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,2357.0,HIGH,2026-09-14 22:11:31.913657
AWB105477,BATCH-DUP,Shiprocket,M-005,Jaipur,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,2357.0,HIGH,2026-09-14 22:11:31.913657
AWB105482,BATCH-D,Shiprocket,M-003,Mumbai,Tier-1,OVERDUE_REMITTANCE,14.0,25.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB105486,BATCH-D,Bluedart,M-012,Lucknow,Tier-3,WEIGHT_DISPUTE,6.93,8.58,99.0,LOW,2026-09-14 22:11:31.453814
AWB105487,BATCH-D,DTDC,M-003,Indore,Tier-2,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB105488,BATCH-D,DTDC,M-002,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105495,BATCH-D,DTDC,M-004,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105497,BATCH-B,DTDC,M-014,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,42.0,50.0,8.0,LOW,2026-09-14 22:11:32.127304
AWB105500,BATCH-B,Delhivery,M-006,Pune,Tier-2,COD_SHORT_REMITTANCE,5495.0,5057.0,438.0,MEDIUM,2026-09-14 22:10:12.726074
AWB105503,BATCH-C,Bluedart,M-013,Jaipur,Tier-3,WEIGHT_DISPUTE,7.54,9.64,126.0,MEDIUM,2026-09-14 22:11:31.453814
AWB105506,BATCH-C,Shiprocket,M-020,Mumbai,Tier-1,OVERDUE_REMITTANCE,14.0,19.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB105510,BATCH-D,Delhivery,M-003,Lucknow,Tier-3,COD_SHORT_REMITTANCE,3275.0,3122.0,153.0,MEDIUM,2026-09-14 22:10:12.726074
AWB105513,BATCH-D,Kwikship,M-014,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,121.6,0.0,LOW,2026-09-14 22:11:32.038362
AWB105513,BATCH-D,Kwikship,M-014,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,247.0,247.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105514,BATCH-B,Shiprocket,M-014,Delhi,Tier-1,OVERDUE_REMITTANCE,14.0,27.0,4536.0,MEDIUM,2026-09-14 22:11:31.791087
AWB105516,BATCH-A,DTDC,M-020,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,222.0,222.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105519,BATCH-D,DTDC,M-011,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105521,BATCH-A,Kwikship,M-012,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,127.8,0.0,LOW,2026-09-14 22:11:32.038362
AWB105524,BATCH-B,Bluedart,M-009,Jaipur,Tier-3,WEIGHT_DISPUTE,2.38,2.84,28.0,LOW,2026-09-14 22:11:31.453814
AWB105533,BATCH-A,Bluedart,M-005,Jaipur,Tier-3,WEIGHT_DISPUTE,5.02,6.26,74.0,LOW,2026-09-14 22:11:31.453814
AWB105535,BATCH-A,DTDC,M-011,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB105542,BATCH-D,Delhivery,M-015,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,210.0,210.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105543,BATCH-D,Delhivery,M-020,Lucknow,Tier-3,COD_SHORT_REMITTANCE,4432.0,4158.0,274.0,MEDIUM,2026-09-14 22:10:12.726074
AWB105544,BATCH-D,Bluedart,M-002,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,212.0,212.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105545,BATCH-B,Kwikship,M-019,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,147.0,147.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105546,BATCH-A,Delhivery,M-003,Lucknow,Tier-3,COD_SHORT_REMITTANCE,4592.0,4329.0,263.0,MEDIUM,2026-09-14 22:10:12.726074
AWB105552,BATCH-A,Shiprocket,M-017,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,140.0,140.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105558,BATCH-B,Shiprocket,M-014,Pune,Tier-2,OVERDUE_REMITTANCE,14.0,26.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB105559,BATCH-D,Shiprocket,M-012,Jaipur,Tier-3,OVERDUE_REMITTANCE,14.0,21.0,549.0,MEDIUM,2026-09-14 22:11:31.791087
AWB105560,BATCH-C,DTDC,M-020,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105567,BATCH-C,DTDC,M-001,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105570,BATCH-B,Kwikship,M-019,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,142.2,0.0,LOW,2026-09-14 22:11:32.038362
AWB105575,BATCH-B,DTDC,M-016,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,183.0,183.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105577,BATCH-A,DTDC,M-004,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105589,BATCH-D,Shiprocket,M-016,Indore,Tier-2,OVERDUE_REMITTANCE,14.0,20.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB105593,BATCH-C,DTDC,M-016,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105598,BATCH-D,DTDC,M-009,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105599,BATCH-D,DTDC,M-016,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB105611,BATCH-D,DTDC,M-018,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105613,BATCH-C,Delhivery,M-007,Pune,Tier-2,DUPLICATE_SETTLEMENT,1.0,2.0,1787.0,HIGH,2026-09-14 22:11:31.913657
AWB105613,BATCH-DUP,Delhivery,M-007,Pune,Tier-2,DUPLICATE_SETTLEMENT,1.0,2.0,1787.0,HIGH,2026-09-14 22:11:31.913657
AWB105614,BATCH-D,Kwikship,M-006,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,236.0,236.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105615,BATCH-C,Bluedart,M-009,Jaipur,Tier-3,WEIGHT_DISPUTE,4.82,5.69,52.0,LOW,2026-09-14 22:11:31.453814
AWB105618,BATCH-B,Delhivery,M-014,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,156.0,156.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105619,BATCH-A,DTDC,M-006,Pune,Tier-2,EXCESS_FORWARD_CHARGE,42.0,50.0,8.0,LOW,2026-09-14 22:11:32.127304
AWB105621,BATCH-A,Kwikship,M-003,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,112.4,0.0,LOW,2026-09-14 22:11:32.038362
AWB105623,BATCH-C,Bluedart,M-014,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,186.0,186.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105625,BATCH-A,Delhivery,M-012,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,213.0,213.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105629,BATCH-A,Kwikship,M-001,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,119.8,0.0,LOW,2026-09-14 22:11:32.038362
AWB105643,BATCH-B,DTDC,M-006,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105644,BATCH-D,DTDC,M-009,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,194.0,194.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105645,BATCH-B,DTDC,M-020,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105647,BATCH-C,Kwikship,M-008,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,192.0,192.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105648,BATCH-A,Shiprocket,M-004,Lucknow,Tier-3,OVERDUE_REMITTANCE,14.0,27.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB105648,BATCH-A,Shiprocket,M-004,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,177.0,177.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105649,BATCH-B,DTDC,M-005,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105650,BATCH-D,Bluedart,M-018,Lucknow,Tier-3,WEIGHT_DISPUTE,6.76,8.56,108.0,MEDIUM,2026-09-14 22:11:31.453814
AWB105651,BATCH-B,Delhivery,M-003,Delhi,Tier-1,COD_SHORT_REMITTANCE,5833.0,5417.0,416.0,MEDIUM,2026-09-14 22:10:12.726074
AWB105656,BATCH-C,Bluedart,M-015,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,247.0,247.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105662,BATCH-B,Delhivery,M-007,Indore,Tier-2,COD_SHORT_REMITTANCE,5862.0,5627.0,235.0,MEDIUM,2026-09-14 22:10:12.726074
AWB105663,BATCH-A,Kwikship,M-009,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,119.1,0.0,LOW,2026-09-14 22:11:32.038362
AWB105664,BATCH-B,DTDC,M-006,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,42.0,50.0,8.0,LOW,2026-09-14 22:11:32.127304
AWB105669,BATCH-D,Shiprocket,M-007,Jaipur,Tier-3,OVERDUE_REMITTANCE,14.0,23.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB105673,BATCH-B,DTDC,M-004,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,174.0,174.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105682,BATCH-D,Bluedart,M-006,Jaipur,Tier-3,WEIGHT_DISPUTE,3.41,4.26,51.0,LOW,2026-09-14 22:11:31.453814
AWB105686,BATCH-A,DTDC,M-016,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105692,BATCH-D,DTDC,M-017,Indore,Tier-2,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB105694,BATCH-B,DTDC,M-003,Lucknow,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB105694,BATCH-DUP,DTDC,M-003,Lucknow,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB105699,BATCH-C,Delhivery,M-002,Lucknow,Tier-3,COD_SHORT_REMITTANCE,5464.0,5054.0,410.0,MEDIUM,2026-09-14 22:10:12.726074
AWB105700,BATCH-C,DTDC,M-002,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB105711,BATCH-D,Kwikship,M-001,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,121.3,0.0,LOW,2026-09-14 22:11:32.038362
AWB105712,BATCH-C,Shiprocket,M-009,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,185.0,185.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105714,BATCH-A,DTDC,M-019,Indore,Tier-2,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB105732,BATCH-B,DTDC,M-011,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105738,BATCH-B,DTDC,M-010,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105742,BATCH-A,Delhivery,M-010,Pune,Tier-2,COD_SHORT_REMITTANCE,3782.0,3567.0,215.0,MEDIUM,2026-09-14 22:10:12.726074
AWB105749,BATCH-B,Bluedart,M-009,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,172.0,172.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105755,BATCH-B,DTDC,M-017,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105759,BATCH-B,DTDC,M-011,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105762,BATCH-B,Bluedart,M-019,Jaipur,Tier-3,WEIGHT_DISPUTE,1.88,2.41,32.0,LOW,2026-09-14 22:11:31.453814
AWB105764,BATCH-B,Delhivery,M-013,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,164.0,164.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105772,BATCH-C,Bluedart,M-013,Lucknow,Tier-3,WEIGHT_DISPUTE,3.74,4.59,51.0,LOW,2026-09-14 22:11:31.453814
AWB105773,BATCH-A,Delhivery,M-014,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,143.0,143.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105778,BATCH-A,Kwikship,M-003,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,113.0,0.0,LOW,2026-09-14 22:11:32.038362
AWB105779,BATCH-D,Bluedart,M-003,Jaipur,Tier-3,WEIGHT_DISPUTE,2.5,3.0,30.0,LOW,2026-09-14 22:11:31.453814
AWB105785,BATCH-B,Bluedart,M-020,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,144.0,144.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105786,BATCH-C,Kwikship,M-014,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,105.3,0.0,LOW,2026-09-14 22:11:32.038362
AWB105795,BATCH-D,DTDC,M-008,Pune,Tier-2,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB105797,BATCH-B,DTDC,M-005,Pune,Tier-2,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB105799,BATCH-A,Bluedart,M-008,Lucknow,Tier-3,WEIGHT_DISPUTE,6.32,7.56,74.0,LOW,2026-09-14 22:11:31.453814
AWB105804,BATCH-C,Bluedart,M-005,Jaipur,Tier-3,WEIGHT_DISPUTE,2.2,2.8,36.0,LOW,2026-09-14 22:11:31.453814
AWB105805,BATCH-B,Shiprocket,M-009,Lucknow,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB105805,BATCH-DUP,Shiprocket,M-009,Lucknow,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB105806,BATCH-D,Delhivery,M-013,Indore,Tier-2,COD_SHORT_REMITTANCE,4094.0,3947.0,147.0,MEDIUM,2026-09-14 22:10:12.726074
AWB105819,BATCH-A,Kwikship,M-012,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,109.9,0.0,LOW,2026-09-14 22:11:32.038362
AWB105828,BATCH-B,DTDC,M-016,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105829,BATCH-B,DTDC,M-019,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB105830,BATCH-A,Delhivery,M-018,Delhi,Tier-1,COD_SHORT_REMITTANCE,5171.0,5008.0,163.0,MEDIUM,2026-09-14 22:10:12.726074
AWB105834,BATCH-C,DTDC,M-011,Pune,Tier-2,EXCESS_FORWARD_CHARGE,42.0,50.0,8.0,LOW,2026-09-14 22:11:32.127304
AWB105845,BATCH-B,Kwikship,M-016,Jaipur,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB105845,BATCH-DUP,Kwikship,M-016,Jaipur,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB105847,BATCH-B,Kwikship,M-003,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,111.0,111.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105848,BATCH-C,Bluedart,M-010,Jaipur,Tier-3,WEIGHT_DISPUTE,8.36,10.69,140.0,MEDIUM,2026-09-14 22:11:31.453814
AWB105860,BATCH-C,DTDC,M-010,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,143.0,143.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105869,BATCH-B,Shiprocket,M-001,Delhi,Tier-1,OVERDUE_REMITTANCE,14.0,19.0,1433.0,MEDIUM,2026-09-14 22:11:31.791087
AWB105875,BATCH-A,DTDC,M-007,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,194.0,194.0,MEDIUM,2026-09-14 22:11:31.631484
AWB105877,BATCH-B,DTDC,M-017,Indore,Tier-2,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB105881,BATCH-B,Bluedart,M-010,Jaipur,Tier-3,WEIGHT_DISPUTE,3.97,5.15,71.0,LOW,2026-09-14 22:11:31.453814
AWB105883,BATCH-C,Delhivery,M-019,Delhi,Tier-1,COD_SHORT_REMITTANCE,5485.0,5181.0,304.0,MEDIUM,2026-09-14 22:10:12.726074
